,type,latitude,longitude
4182,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3827,-70.999
4195,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2841,-71.0927
4229,Improper Storage of Trash (Barrels),42.3485,-71.0939
4237,Improper Storage of Trash (Barrels),42.3595,-71.0588
4251,Improper Storage of Trash (Barrels),42.344,-71.0665
4259,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3218,-71.0742
4294,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2632,-71.1064
4316,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2683,-71.1039
4321,Improper Storage of Trash (Barrels),42.3039,-71.1105
4337,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3522,-71.1686
4371,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2731,-71.1198
4385,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3631,-71.1291
4388,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3176,-71.0427
4397,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3566,-71.0708
4407,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2964,-71.1568
4416,Improper Storage of Trash (Barrels),42.3438,-71.0647
4426,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3582,-71.0658
4427,Missed Trash/Recycling/Yard Waste/Bulk Item,42.322,-71.0573
4430,Improper Storage of Trash (Barrels),42.3427,-71.0767
4457,Missed Trash/Recycling/Yard Waste/Bulk Item,42.309,-71.05
4471,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3509,-71.0568
4478,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2861,-71.077
4481,Improper Storage of Trash (Barrels),42.2794,-71.0663
4487,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3504,-71.082
4501,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3509,-71.0568
4512,Missed Trash/Recycling/Yard Waste/Bulk Item,42.322,-71.0574
4515,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2936,-71.1612
4522,Improper Storage of Trash (Barrels),42.3457,-71.079
4537,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3545,-71.0768
4550,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3603,-71.067
4609,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3061,-71.1185
4627,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3223,-71.0594
4655,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3186,-71.0999
4664,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3566,-71.1659
4671,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2551,-71.1199
4675,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3545,-71.0768
4677,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2864,-71.163
4679,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3235,-71.1092
4698,Improper Storage of Trash (Barrels),42.3477,-71.1572
4701,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2931,-71.1603
4705,Improper Storage of Trash (Barrels),42.3322,-71.0319
4708,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3331,-71.1022
4710,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2951,-71.0832
4720,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3099,-71.1214
4722,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3284,-71.0798
4742,Improper Storage of Trash (Barrels),42.3342,-71.0764
4754,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3546,-71.1702
4767,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3045,-71.1144
4770,Improper Storage of Trash (Barrels),42.3315,-71.0425
4771,Missed Trash/Recycling/Yard Waste/Bulk Item,42.36,-71.0671
4790,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3011,-71.0844
4798,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2844,-71.1606
4808,Improper Storage of Trash (Barrels),42.3362,-71.0763
4838,Missed Trash/Recycling/Yard Waste/Bulk Item,42.273,-71.1198
4874,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2837,-71.1577
4884,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2826,-71.1621
4886,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3243,-71.0898
4901,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3559,-71.164
4914,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2937,-71.0896
4924,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2871,-71.0834
4936,Improper Storage of Trash (Barrels),42.3594,-71.0587
4955,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2839,-71.1594
4974,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3202,-71.0812
5013,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0843
5065,Improper Storage of Trash (Barrels),42.3594,-71.0587
5067,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2947,-71.0805
5073,Improper Storage of Trash (Barrels),42.3644,-71.0566
5100,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2871,-71.0873
5112,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2899,-71.136
5114,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3085,-71.1163
5142,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2849,-71.0849
5145,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3457,-71.0863
5148,Trash on Vacant Lot,42.2849,-71.1185
5152,Trash on Vacant Lot,42.2856,-71.1186
5155,Improper Storage of Trash (Barrels),42.3322,-71.0319
5223,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3111,-71.1249
5229,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3511,-71.0582
5232,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3306,-71.1118
5236,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2969,-71.0655
5239,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3522,-71.1455
5246,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3535,-71.1647
5260,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3511,-71.0582
5280,Improper Storage of Trash (Barrels),42.3639,-71.056
5295,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3119,-71.081
5320,Improper Storage of Trash (Barrels),42.2873,-71.0774
5331,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3325,-71.1117
5342,Improper Storage of Trash (Barrels),42.3594,-71.0587
5348,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2913,-71.0673
5349,Missed Trash/Recycling/Yard Waste/Bulk Item,42.352,-71.1535
5378,Improper Storage of Trash (Barrels),42.3592,-71.0709
5407,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3166,-71.1053
5418,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2454,-71.1196
5448,Improper Storage of Trash (Barrels),42.3639,-71.056
5449,Improper Storage of Trash (Barrels),42.3447,-71.0812
5475,Missed Trash/Recycling/Yard Waste/Bulk Item,42.242,-71.1407
5490,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2931,-71.1603
5512,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3313,-71.099
5517,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3521,-71.1635
5520,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2825,-71.144
5544,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3087,-71.0836
5562,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3348,-71.0257
5581,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3235,-71.1092
5591,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3459,-71.1056
5619,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3222,-71.1143
5625,Improper Storage of Trash (Barrels),42.3594,-71.0587
5632,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2832,-71.0801
5663,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2879,-71.076
5665,Improper Storage of Trash (Barrels),42.3511,-71.134
5671,Improper Storage of Trash (Barrels),42.3639,-71.056
5672,Improper Storage of Trash (Barrels),42.3639,-71.0561
5673,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2347,-71.1306
5709,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3496,-71.0934
5712,Improper Storage of Trash (Barrels),42.3485,-71.0936
5713,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3419,-71.0785
5733,Improper Storage of Trash (Barrels),42.352,-71.0828
5742,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3165,-71.1118
5745,Improper Storage of Trash (Barrels),42.3361,-71.0756
5751,Improper Storage of Trash (Barrels),42.3395,-71.0752
5752,Improper Storage of Trash (Barrels),42.3594,-71.0587
5775,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3179,-71.1099
5778,Improper Storage of Trash (Barrels),42.3594,-71.0587
5780,Improper Storage of Trash (Barrels),42.3303,-71.0371
5787,Improper Storage of Trash (Barrels),42.3112,-71.0606
5794,Improper Storage of Trash (Barrels),42.3433,-71.0772
5796,Improper Storage of Trash (Barrels),42.3423,-71.0764
5807,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2907,-71.1518
5816,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2706,-71.0852
5817,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3035,-71.0673
5819,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2536,-71.1435
5827,Improper Storage of Trash (Barrels),42.3388,-71.0802
5828,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3031,-71.0816
5838,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2732,-71.0754
5846,Missed Trash/Recycling/Yard Waste/Bulk Item,42.317,-71.1071
5850,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3116,-71.1122
5861,Missed Trash/Recycling/Yard Waste/Bulk Item,42.295,-71.0661
5864,Missed Trash/Recycling/Yard Waste/Bulk Item,42.285,-71.0818
5865,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3428,-71.0774
5866,Improper Storage of Trash (Barrels),42.3594,-71.0587
5869,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2514,-71.1405
5871,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3287,-71.0989
5874,Improper Storage of Trash (Barrels),42.3552,-71.0623
5878,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2786,-71.0776
5896,Improper Storage of Trash (Barrels),42.3443,-71.0753
5897,Improper Storage of Trash (Barrels),42.3443,-71.0759
5919,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3348,-71.0435
5920,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3348,-71.0435
5924,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2529,-71.1317
5935,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3538,-71.0728
5956,Overflowing or Un-kept Dumpster,42.3333,-71.106
5968,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3498,-71.1334
5975,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3426,-71.0771
6025,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2766,-71.0744
6029,Improper Storage of Trash (Barrels),42.336,-71.0281
6063,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3325,-71.0323
6065,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3358,-71.0376
6078,Improper Storage of Trash (Barrels),42.3594,-71.0587
6082,Improper Storage of Trash (Barrels),42.3594,-71.0587
6107,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2908,-71.0719
6111,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
6113,Missed Trash/Recycling/Yard Waste/Bulk Item,42.287,-71.0709
6134,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2766,-71.073
6142,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3452,-71.0763
6146,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2833,-71.0761
6162,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2727,-71.107
6169,Improper Storage of Trash (Barrels),42.3655,-71.0537
6189,Improper Storage of Trash (Barrels),42.3672,-71.0543
6201,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3348,-71.0435
6224,Improper Storage of Trash (Barrels),42.3304,-71.094
6225,Improper Storage of Trash (Barrels),42.3094,-71.1027
6235,Missed Trash/Recycling/Yard Waste/Bulk Item,42.38,-71.0621
6238,Improper Storage of Trash (Barrels),42.381,-71.0638
6248,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3323,-71.0402
6251,Improper Storage of Trash (Barrels),42.3655,-71.0537
6264,Missed Trash/Recycling/Yard Waste/Bulk Item,42.292,-71.1241
6267,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3506,-71.1349
6269,Missed Trash/Recycling/Yard Waste/Bulk Item,42.287,-71.1416
6275,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3092,-71.1193
6282,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3108,-71.0993
6288,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2537,-71.1297
6296,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3783,-71.0623
6298,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3496,-71.0934
6313,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3814,-71.0688
6340,Improper Storage of Trash (Barrels),42.3572,-71.0698
6348,Improper Storage of Trash (Barrels),42.3607,-71.0665
6350,Improper Storage of Trash (Barrels),42.3597,-71.0666
6368,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3068,-71.1121
6420,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2537,-71.1297
6481,Improper Storage of Trash (Barrels),42.3594,-71.0587
6495,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3212,-71.0732
6496,Improper Storage of Trash (Barrels),42.3452,-71.0763
6499,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3748,-71.0524
6502,Improper Storage of Trash (Barrels),42.3608,-71.0689
6512,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3163,-71.1152
6517,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3759,-71.0622
6520,Improper Storage of Trash (Barrels),42.3809,-71.0713
6525,Improper Storage of Trash (Barrels),42.3641,-71.0561
6526,Improper Storage of Trash (Barrels),42.3598,-71.0662
6534,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2749,-71.0684
6535,Improper Storage of Trash (Barrels),42.3399,-71.0565
6564,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2886,-71.0517
6568,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
6604,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3452,-71.0763
6615,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3139,-71.0734
6621,Improper Storage of Trash (Barrels),42.3598,-71.067
6634,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3337,-71.0461
6665,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3668,-71.0362
6703,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3025,-71.0761
6718,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3497,-71.1706
6720,Improper Storage of Trash (Barrels),42.3644,-71.0516
6736,Improper Storage of Trash (Barrels),42.2922,-71.0712
6740,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.0849
6751,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3721,-71.0632
6772,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2841,-71.065
6782,Improper Storage of Trash (Barrels),42.3465,-71.1398
6785,Improper Storage of Trash (Barrels),42.2583,-71.1193
6823,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3232,-71.1151
6846,Improper Storage of Trash (Barrels),42.3329,-71.0377
6854,Improper Storage of Trash (Barrels),42.3594,-71.0587
6875,Improper Storage of Trash (Barrels),42.3594,-71.0587
6889,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2519,-71.1185
6929,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2645,-71.1152
6936,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3132,-71.0702
6946,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2852,-71.1095
6964,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3375,-71.0434
7002,Improper Storage of Trash (Barrels),42.381,-71.0638
7012,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3215,-71.0792
7022,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3826,-71.0168
7024,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2851,-71.1257
7052,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3192,-71.0658
7067,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3122,-71.0672
7073,Missed Trash/Recycling/Yard Waste/Bulk Item,42.286,-71.0609
7075,Improper Storage of Trash (Barrels),42.3179,-71.0676
7078,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2869,-71.0446
7086,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2869,-71.0446
7100,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2914,-71.0461
7102,Missed Trash/Recycling/Yard Waste/Bulk Item,42.287,-71.1416
7162,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3298,-71.0944
7275,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2436,-71.1305
7288,Improper Storage of Trash (Barrels),42.35,-71.0825
7291,Improper Storage of Trash (Barrels),42.3594,-71.0587
7311,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2962,-71.07
7317,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3224,-71.0825
7334,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2931,-71.1174
7347,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3414,-71.1559
7348,Improper Storage of Trash (Barrels),42.2905,-71.0774
7351,Improper Storage of Trash (Barrels),42.2863,-71.1151
7352,Improper Storage of Trash (Barrels),42.2908,-71.0776
7371,Improper Storage of Trash (Barrels),42.3763,-71.0621
7410,Improper Storage of Trash (Barrels),42.3647,-71.0521
7419,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3605,-71.0631
7436,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3125,-71.0514
7444,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3244,-71.0573
7453,Improper Storage of Trash (Barrels),42.361,-71.0647
7456,Improper Storage of Trash (Barrels),42.3582,-71.0653
7480,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3376,-71.079
7484,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2837,-71.067
7492,Trash on Vacant Lot,42.3803,-71.0645
7505,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2656,-71.1631
7522,Improper Storage of Trash (Barrels),42.3502,-71.0826
7563,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3121,-71.0507
7576,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3303,-71.0708
7593,Improper Storage of Trash (Barrels),42.2899,-71.0772
7597,Missed Trash/Recycling/Yard Waste/Bulk Item,42.265,-71.1645
7601,Missed Trash/Recycling/Yard Waste/Bulk Item,42.357,-71.0695
7619,Improper Storage of Trash (Barrels),42.3336,-71.0372
7621,Improper Storage of Trash (Barrels),42.3357,-71.0428
7649,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3273,-71.1014
7650,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3126,-71.1022
7658,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2607,-71.1322
7666,Improper Storage of Trash (Barrels),42.3094,-71.0653
7679,Improper Storage of Trash (Barrels),42.3578,-71.1275
7684,Improper Storage of Trash (Barrels),42.3497,-71.0901
7696,Improper Storage of Trash (Barrels),42.3607,-71.0702
7697,Improper Storage of Trash (Barrels),42.3094,-71.0624
7699,Improper Storage of Trash (Barrels),42.3607,-71.0699
7700,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2679,-71.1035
7707,Improper Storage of Trash (Barrels),42.3567,-71.0679
7709,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3384,-71.077
7712,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3103,-71.051
7715,Missed Trash/Recycling/Yard Waste/Bulk Item,42.302,-71.0543
7722,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2694,-71.1038
7772,Improper Storage of Trash (Barrels),42.3594,-71.0587
7775,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3255,-71.0687
7790,Improper Storage of Trash (Barrels),42.3312,-71.0432
7801,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3027,-71.0817
7835,Improper Storage of Trash (Barrels),42.3489,-71.07
7855,Improper Storage of Trash (Barrels),42.3427,-71.0782
7857,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3255,-71.0687
7869,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3875,-71.006
7890,Improper Storage of Trash (Barrels),42.3644,-71.0516
7892,Improper Storage of Trash (Barrels),42.3594,-71.0587
7900,Improper Storage of Trash (Barrels),42.3583,-71.0704
7903,Improper Storage of Trash (Barrels),42.3594,-71.0587
7912,Improper Storage of Trash (Barrels),42.3565,-71.0693
7916,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2808,-71.1514
7926,Improper Storage of Trash (Barrels),42.3595,-71.068
7927,Improper Storage of Trash (Barrels),42.3594,-71.068
7929,Improper Storage of Trash (Barrels),42.3594,-71.0675
7939,Improper Storage of Trash (Barrels),42.352,-71.0827
7940,Improper Storage of Trash (Barrels),42.3032,-71.1046
7943,Improper Storage of Trash (Barrels),42.3594,-71.0587
7946,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2861,-71.1323
7965,Improper Storage of Trash (Barrels),42.3521,-71.0831
7977,Improper Storage of Trash (Barrels),42.3485,-71.0679
7982,Improper Storage of Trash (Barrels),42.337,-71.0757
7986,Improper Storage of Trash (Barrels),42.3594,-71.0587
7995,Improper Storage of Trash (Barrels),42.3637,-71.056
8012,Improper Storage of Trash (Barrels),42.3316,-71.0351
8014,Improper Storage of Trash (Barrels),42.3357,-71.0429
8015,Improper Storage of Trash (Barrels),42.3544,-71.1466
8017,Improper Storage of Trash (Barrels),42.3608,-71.0663
8018,Improper Storage of Trash (Barrels),42.3605,-71.0666
8033,Improper Storage of Trash (Barrels),42.3486,-71.07
8042,Improper Storage of Trash (Barrels),42.3486,-71.07
8065,Improper Storage of Trash (Barrels),42.3673,-71.0537
8093,Improper Storage of Trash (Barrels),42.3581,-71.0703
8096,Improper Storage of Trash (Barrels),42.3564,-71.0697
8105,Improper Storage of Trash (Barrels),42.3513,-71.0777
8131,Improper Storage of Trash (Barrels),42.304,-71.115
8151,Improper Storage of Trash (Barrels),42.3605,-71.0665
8169,Improper Storage of Trash (Barrels),42.3417,-71.1006
8173,Improper Storage of Trash (Barrels),42.337,-71.0741
8175,Improper Storage of Trash (Barrels),42.3607,-71.0659
8179,Improper Storage of Trash (Barrels),42.36,-71.0643
8185,Improper Storage of Trash (Barrels),42.3601,-71.0665
8186,Improper Storage of Trash (Barrels),42.3362,-71.0763
8193,Improper Storage of Trash (Barrels),42.3606,-71.0671
8210,Improper Storage of Trash (Barrels),42.3597,-71.071
