,type,latitude,longitude
215769,Rodent Activity,42.3853,-71.0011
215798,Rodent Activity,42.3366,-71.0858
215855,Rodent Activity,42.3145,-71.098
215886,Rodent Activity,42.286,-71.0692
215967,Rodent Activity,42.2729,-71.0635
215992,Bed Bugs,42.3291,-71.0877
216218,Pest Infestation - Residential,42.3115,-71.0869
216325,Rodent Activity,42.3542,-71.0698
216404,Rodent Activity,42.325,-71.0995
216503,Rodent Activity,42.2838,-71.0829
216520,Rodent Activity,42.3637,-71.0568
216573,Rodent Activity,42.3458,-71.1014
216694,Rodent Activity,42.349,-71.0838
216703,Rodent Activity,42.3211,-71.102
216721,Rodent Activity,42.3594,-71.0587
216770,Rodent Activity,42.2904,-71.0517
216924,Pest Infestation - Residential,42.3809,-71.0411
216937,Rodent Activity,42.3057,-71.0706
217013,Rodent Activity,42.3594,-71.0587
217020,Rodent Activity,42.3363,-71.0508
217048,Rodent Activity,42.3212,-71.102
217051,Rodent Activity,42.2779,-71.119
217053,Pest Infestation - Residential,42.3592,-71.1259
217056,Rodent Activity,42.3554,-71.0638
217060,Rodent Activity,42.3212,-71.102
217112,Rodent Activity,42.3446,-71.1027
217155,Bed Bugs,42.3562,-71.1515
217187,Rodent Activity,42.287,-71.0709
217204,Rodent Activity,42.286,-71.0709
217238,Rodent Activity,42.3545,-71.1248
217311,Rodent Activity,42.3572,-71.0657
217318,Rodent Activity,42.3572,-71.0657
217392,Rodent Activity,42.2822,-71.0828
217401,Rodent Activity,42.2872,-71.0932
217468,Rodent Activity,42.292,-71.1386
217477,Rodent Activity,42.3211,-71.0791
217494,Rodent Activity,42.3594,-71.0587
217499,Rodent Activity,42.3217,-71.0796
217530,Rodent Activity,42.3217,-71.0796
217549,Rodent Activity,42.3594,-71.0587
217550,Bed Bugs,42.3301,-71.1116
217551,Rodent Activity,42.3163,-71.1033
217592,Rodent Activity,42.3095,-71.0798
217603,Rodent Activity,42.3228,-71.0606
217617,Bed Bugs,42.2935,-71.0721
217715,Rodent Activity,42.3148,-71.0986
217731,Bed Bugs,42.3291,-71.0877
217765,Bed Bugs,42.3489,-71.1358
217774,Rodent Activity,42.3175,-71.0975
217817,Rodent Activity,42.3007,-71.0846
217857,Rodent Activity,42.292,-71.1386
217887,Rodent Activity,42.3521,-71.1321
217982,Rodent Activity,42.3594,-71.0587
218026,Rodent Activity,42.3821,-71.0411
218047,Rodent Activity,42.3594,-71.0587
218054,Pest Infestation - Residential,42.3503,-71.0614
218055,Bed Bugs,42.3378,-71.072
218068,Pest Infestation - Residential,42.3361,-71.093
218161,Rodent Activity,42.2929,-71.0769
218238,Rodent Activity,42.3008,-71.0843
218241,Rodent Activity,42.3008,-71.0845
218274,Pest Infestation - Residential,42.321,-71.0617
218342,Rodent Activity,42.3243,-71.0764
218357,Rodent Activity,42.3528,-71.1463
218385,Pest Infestation - Residential,42.321,-71.0617
218422,Rodent Activity,42.3419,-71.0805
218457,Pest Infestation - Residential,42.3506,-71.0599
218464,Rodent Activity,42.362,-71.0507
218609,Bed Bugs,42.3213,-71.0709
218690,Pest Infestation - Residential,42.3083,-71.0888
218691,Rodent Activity,42.3621,-71.1322
218708,Rodent Activity,42.3506,-71.1349
218712,Rodent Activity,42.3505,-71.1346
218963,Rodent Activity,42.3819,-71.0706
219010,Bed Bugs,42.3466,-71.1447
219200,Rodent Activity,42.3435,-71.0669
219322,Pest Infestation - Residential,42.2415,-71.1361
219345,Rodent Activity,42.3445,-71.0801
219346,Pest Infestation - Residential,42.3871,-71.0067
219432,Rodent Activity,42.3758,-71.0389
219539,Rodent Activity,42.3584,-71.1311
219660,Rodent Activity,42.3513,-71.0771
219701,Pest Infestation - Residential,42.3659,-71.0518
219793,Rodent Activity,42.3568,-71.0688
219809,Pest Infestation - Residential,42.3581,-71.1287
219810,Pest Infestation - Residential,42.3322,-71.0327
219904,Pest Infestation - Residential,42.3146,-71.056
219916,Pest Infestation - Residential,42.3461,-71.0891
219921,Rodent Activity,42.3641,-71.0553
220020,Rodent Activity,42.3339,-71.0517
220047,Rodent Activity,42.2855,-71.0609
220053,Bed Bugs,42.372,-71.0377
220060,Rodent Activity,42.3406,-71.0822
220073,Rodent Activity,42.3338,-71.0515
220104,Rodent Activity,42.2795,-71.0912
220110,Rodent Activity,42.3481,-71.0874
220114,Rodent Activity,42.2794,-71.0909
220351,Rodent Activity,42.3521,-71.1463
220438,Rodent Activity,42.3412,-71.0894
220449,Bed Bugs,42.2768,-71.1261
220468,Rodent Activity,42.3594,-71.0587
220540,Rodent Activity,42.3335,-71.0293
220567,Rodent Activity,42.3633,-71.0562
220571,Pest Infestation - Residential,42.3594,-71.0587
220606,Rodent Activity,42.3229,-71.0836
220610,Bed Bugs,42.3343,-71.101
220648,Rodent Activity,42.2902,-71.1575
220890,Rodent Activity,42.3338,-71.0518
220926,Rodent Activity,42.3029,-71.1054
220927,Rodent Activity,42.3174,-71.0987
220929,Rodent Activity,42.3173,-71.0987
220930,Rodent Activity,42.3175,-71.0989
220931,Rodent Activity,42.3177,-71.0986
220938,Rodent Activity,42.3174,-71.0985
220939,Rodent Activity,42.3173,-71.0985
220942,Rodent Activity,42.3173,-71.0985
220944,Rodent Activity,42.3172,-71.0985
220945,Rodent Activity,42.3172,-71.0985
220947,Rodent Activity,42.3171,-71.0985
220952,Rodent Activity,42.2733,-71.0636
221123,Bed Bugs,42.2768,-71.1261
221130,Rodent Activity,42.3518,-71.1277
221190,Bed Bugs,42.2768,-71.1261
221249,Rodent Activity,42.3663,-71.058
221318,Bed Bugs,42.3768,-71.0354
221432,Pest Infestation - Residential,42.2773,-71.15
221442,Rodent Activity,42.2772,-71.1501
221451,Rodent Activity,42.2775,-71.1497
221473,Rodent Activity,42.334,-71.0513
221579,Rodent Activity,42.2907,-71.0723
221594,Rodent Activity,42.3594,-71.0587
221720,Rodent Activity,42.3497,-71.0677
221748,Rodent Activity,42.3087,-71.1144
221915,Pest Infestation - Residential,42.2846,-71.0738
222039,Rodent Activity,42.3507,-71.091
222040,Rodent Activity,42.3507,-71.0911
222177,Rodent Activity,42.3594,-71.0587
222229,Rodent Activity,42.3102,-71.0583
222385,Pest Infestation - Residential,42.3525,-71.1357
222488,Rodent Activity,42.2964,-71.0562
222572,Rodent Activity,42.2963,-71.056
222590,Rodent Activity,42.2915,-71.0715
222725,Rodent Activity,42.2732,-71.1251
222760,Rodent Activity,42.352,-71.0727
222819,Bed Bugs,42.2985,-71.1595
222830,Rodent Activity,42.2874,-71.154
222851,Pest Infestation - Residential,42.3531,-71.1474
222917,Rodent Activity,42.3594,-71.0587
222947,Rodent Activity,42.3594,-71.0587
222954,Pest Infestation - Residential,42.3818,-71.0704
222963,Pest Infestation - Residential,42.354,-71.1304
223215,Bed Bugs,42.2824,-71.0759
223342,Pest Infestation - Residential,42.3441,-71.067
223477,Rodent Activity,42.2958,-71.0612
223867,Rodent Activity,42.3594,-71.0587
223907,Rodent Activity,42.3594,-71.0587
223916,Rodent Activity,42.3443,-71.0685
223948,Rodent Activity,42.3229,-71.0836
224116,Pest Infestation - Residential,42.2989,-71.0859
224145,Rodent Activity,42.3175,-71.0975
224238,Rodent Activity,42.3445,-71.0801
224343,Pest Infestation - Residential,42.3127,-71.0825
224344,Rodent Activity,42.3101,-71.1064
224455,Bed Bugs,42.3094,-71.0798
224459,Rodent Activity,42.2856,-71.0822
224521,Rodent Activity,42.3594,-71.0587
224528,Rodent Activity,42.3258,-71.0736
224635,Rodent Activity,42.3483,-71.0612
224637,Rodent Activity,42.3478,-71.0617
224656,Rodent Activity,42.3668,-71.0315
224677,Rodent Activity,42.3267,-71.0912
224737,Rodent Activity,42.349,-71.1382
224753,Rodent Activity,42.2981,-71.0697
224899,Pest Infestation - Residential,42.3342,-71.0268
224920,Bed Bugs,42.3343,-71.101
224922,Rodent Activity,42.3203,-71.1027
224943,Rodent Activity,42.3594,-71.0587
224969,Bed Bugs,42.3343,-71.101
225021,Bed Bugs,42.3465,-71.1356
225138,Rodent Activity,42.2905,-71.0632
225264,Rodent Activity,42.3423,-71.0538
225274,Rodent Activity,42.3488,-71.0644
225276,Rodent Activity,42.3476,-71.0625
225285,Rodent Activity,42.3616,-71.0527
225451,Rodent Activity,42.3101,-71.0581
225674,Rodent Activity,42.3621,-71.0483
225724,Rodent Activity,42.3491,-71.1363
225830,Rodent Activity,42.2687,-71.0933
225850,Pest Infestation - Residential,42.2969,-71.0588
225961,Rodent Activity,42.3373,-71.0447
226180,Bed Bugs,42.3354,-71.0939
226282,Rodent Activity,42.3381,-71.0812
226304,Rodent Activity,42.3393,-71.1528
226308,Rodent Activity,42.3402,-71.1541
226310,Rodent Activity,42.3494,-71.0823
226354,Rodent Activity,42.3438,-71.0687
226369,Rodent Activity,42.2975,-71.1727
226426,Pest Infestation - Residential,42.2731,-71.0795
226435,Bed Bugs,42.2641,-71.1037
226454,Bed Bugs,42.3593,-71.1297
226469,Rodent Activity,42.3058,-71.1168
226520,Rodent Activity,42.3596,-71.1442
226604,Rodent Activity,42.3668,-71.0595
226723,Rodent Activity,42.3196,-71.058
226815,Rodent Activity,42.3188,-71.095
226822,Rodent Activity,42.2916,-71.072
226826,Pest Infestation - Residential,42.3818,-71.0704
227020,Rodent Activity,42.3594,-71.0587
227080,Bed Bugs,42.3111,-71.0756
227241,Rodent Activity,42.3594,-71.0587
227261,Rodent Activity,42.3668,-71.0561
227267,Pest Infestation - Residential,42.3699,-71.0194
227377,Rodent Activity,42.3313,-71.1035
227640,Pest Infestation - Residential,42.295,-71.1165
227643,Rodent Activity,42.3394,-71.0797
227788,Rodent Activity,42.3594,-71.0587
227988,Rodent Activity,42.3249,-71.0706
228068,Rodent Activity,42.3594,-71.0587
228147,Pest Infestation - Residential,42.3447,-71.0889
228201,Pest Infestation - Residential,42.3367,-71.0782
228285,Bed Bugs,42.3469,-71.0935
228298,Rodent Activity,42.3594,-71.0587
228365,Rodent Activity,42.3057,-71.0708
228652,Rodent Activity,42.3512,-71.129
228958,Pest Infestation - Residential,42.3513,-71.0871
228982,Pest Infestation - Residential,42.2936,-71.078
229147,Pest Infestation - Residential,42.3313,-71.04
229220,Rodent Activity,42.3594,-71.0587
229247,Bed Bugs,42.3497,-71.0635
229431,Pest Infestation - Residential,42.2731,-71.0795
229502,Rodent Activity,42.3508,-71.0907
229627,Pest Infestation - Residential,42.2991,-71.0732
229666,Rodent Activity,42.3145,-71.098
229673,Rodent Activity,42.3594,-71.0587
229717,Rodent Activity,42.3606,-71.0671
229813,Pest Infestation - Residential,42.3413,-71.0703
229842,Rodent Activity,42.3667,-71.058
229874,Rodent Activity,42.3216,-71.0571
229878,Rodent Activity,42.3226,-71.0603
229889,Rodent Activity,42.3308,-71.0561
229946,Rodent Activity,42.366,-71.0522
229948,Rodent Activity,42.366,-71.0522
229949,Rodent Activity,42.3402,-71.0914
229983,Rodent Activity,42.3267,-71.0912
230018,Rodent Activity,42.3508,-71.0772
230020,Rodent Activity,42.3501,-71.0881
230032,Rodent Activity,42.366,-71.0522
230049,Rodent Activity,42.3071,-71.0592
230265,Pest Infestation - Residential,42.3187,-71.0994
230272,Rodent Activity,42.345,-71.1006
230342,Rodent Activity,42.3306,-71.0563
230407,Rodent Activity,42.2884,-71.1526
230675,Rodent Activity,42.3665,-71.0582
230751,Pest Infestation - Residential,42.3093,-71.0643
230908,Pest Infestation - Residential,42.3834,-71.0687
230945,Bed Bugs,42.3612,-71.1437
230964,Rodent Activity,42.348,-71.063
230965,Rodent Activity,42.3483,-71.0612
231025,Rodent Activity,42.3298,-71.1037
231109,Rodent Activity,42.2861,-71.1178
231127,Rodent Activity,42.3407,-71.0823
231314,Pest Infestation - Residential,42.3259,-71.1006
231350,Rodent Activity,42.3046,-71.0725
231357,Rodent Activity,42.3113,-71.1056
231377,Rodent Activity,42.3426,-71.0966
231379,Rodent Activity,42.3424,-71.0966
231382,Rodent Activity,42.3422,-71.0965
231433,Rodent Activity,42.3064,-71.1023
231540,Rodent Activity,42.2859,-71.1178
232020,Rodent Activity,42.3234,-71.0689
232023,Pest Infestation - Residential,42.3234,-71.0689
232025,Bed Bugs,42.3234,-71.0689
232027,Pest Infestation - Residential,42.3234,-71.0689
232090,Pest Infestation - Residential,42.3052,-71.0612
232100,Bed Bugs,42.2896,-71.0629
232187,Pest Infestation - Residential,42.3358,-71.0444
232201,Rodent Activity,42.2852,-71.1183
232243,Bed Bugs,42.3504,-71.1327
232335,Pest Infestation - Residential,42.3367,-71.0782
232389,Rodent Activity,42.3465,-71.0798
232452,Rodent Activity,42.3478,-71.0617
232724,Rodent Activity,42.2422,-71.1419
232777,Rodent Activity,42.2845,-71.0942
232852,Rodent Activity,42.2798,-71.0688
233000,Rodent Activity,42.2929,-71.0631
233005,Pest Infestation - Residential,42.3492,-71.083
233181,Rodent Activity,42.3432,-71.0701
233262,Pest Infestation - Residential,42.3354,-71.0752
233400,Pest Infestation - Residential,42.3234,-71.0738
233408,Rodent Activity,42.2852,-71.1183
233634,Rodent Activity,42.3046,-71.0725
233659,Rodent Activity,42.3594,-71.0587
233676,Pest Infestation - Residential,42.3492,-71.1352
233818,Pest Infestation - Residential,42.3826,-71.0791
233839,Rodent Activity,42.337,-71.0553
233872,Pest Infestation - Residential,42.3498,-71.0825
233926,Rodent Activity,42.3594,-71.0587
234107,Rodent Activity,42.313,-71.0579
234264,Rodent Activity,42.3315,-71.0704
234362,Rodent Activity,42.3679,-71.0578
234444,Rodent Activity,42.3431,-71.0767
234595,Rodent Activity,42.3315,-71.0704
234627,Rodent Activity,42.3462,-71.0796
235011,Rodent Activity,42.344,-71.0665
235055,Pest Infestation - Residential,42.3485,-71.066
235478,Rodent Activity,42.3417,-71.0741
235584,Rodent Activity,42.3471,-71.0718
235594,Rodent Activity,42.3594,-71.0587
235601,Rodent Activity,42.3413,-71.0916
235610,Rodent Activity,42.3594,-71.0587
235615,Rodent Activity,42.3522,-71.1355
235617,Rodent Activity,42.3521,-71.1356
235621,Rodent Activity,42.352,-71.1357
235631,Pest Infestation - Residential,42.2999,-71.086
235640,Rat Bite,42.3026,-71.1048
235996,Rodent Activity,42.3594,-71.0587
236000,Bed Bugs,42.2797,-71.0885
236001,Rodent Activity,42.3124,-71.0705
236020,Rodent Activity,42.3536,-71.0783
236042,Rodent Activity,42.3432,-71.0701
236168,Rodent Activity,42.3355,-71.046
236190,Rodent Activity,42.3179,-71.0966
236480,Rodent Activity,42.3028,-71.106
236571,Pest Infestation - Residential,42.3252,-71.1004
236668,Rodent Activity,42.3594,-71.0587
236671,Rodent Activity,42.3195,-71.0759
236838,Rodent Activity,42.3492,-71.0817
237138,Rodent Activity,42.2876,-71.0933
237304,Rodent Activity,42.3594,-71.0587
237314,Rodent Activity,42.3594,-71.0587
237394,Rodent Activity,42.2934,-71.078
237509,Rodent Activity,42.3594,-71.0587
237711,Rodent Activity,42.3136,-71.0642
237754,Rodent Activity,42.3636,-71.0564
237785,Bed Bugs,42.3299,-71.1109
237895,Bed Bugs,42.3447,-71.0889
237961,Rodent Activity,42.3594,-71.0587
237964,Rodent Activity,42.3055,-71.0771
238044,Pest Infestation - Residential,42.3641,-71.0549
238354,Rodent Activity,42.3594,-71.0587
238357,Rodent Activity,42.3594,-71.0587
238531,Rodent Activity,42.3123,-71.07
238542,Rodent Activity,42.3783,-71.0591
238594,Rodent Activity,42.3484,-71.0706
238708,Rodent Activity,42.3147,-71.0977
238782,Pest Infestation - Residential,42.2852,-71.0809
238790,Rodent Activity,42.3485,-71.0679
238791,Rodent Activity,42.3485,-71.0679
238833,Rodent Activity,42.2775,-71.1208
238849,Rodent Activity,42.3381,-71.0762
238856,Rodent Activity,42.3531,-71.1339
238860,Rodent Activity,42.3493,-71.0679
238861,Rodent Activity,42.3528,-71.1338
239059,Rodent Activity,42.3478,-71.0617
239060,Rodent Activity,42.3483,-71.0612
239105,Rodent Activity,42.3484,-71.0616
239145,Rodent Activity,42.3814,-71.0651
239223,Rodent Activity,42.3664,-71.0581
239262,Bed Bugs,42.3256,-71.0882
239268,Bed Bugs,42.3492,-71.1524
239332,Rodent Activity,42.3476,-71.0625
239333,Rodent Activity,42.3483,-71.0612
239785,Pest Infestation - Residential,42.3399,-71.0726
239836,Rodent Activity,42.33,-71.1042
239923,Rodent Activity,42.366,-71.0561
240206,Rodent Activity,42.3498,-71.0677
240236,Pest Infestation - Residential,42.3602,-71.0631
240247,Rodent Activity,42.3602,-71.0631
240444,Rodent Activity,42.3126,-71.0534
240542,Rodent Activity,42.3228,-71.057
240583,Rodent Activity,42.3581,-71.0498
240611,Bed Bugs,42.3468,-71.0936
240807,Pest Infestation - Residential,42.3622,-71.0575
240822,Pest Infestation - Residential,42.3531,-71.1474
241102,Rodent Activity,42.3523,-71.0661
241164,Rodent Activity,42.2867,-71.0714
241263,Rodent Activity,42.3602,-71.0631
241370,Rodent Activity,42.3594,-71.0587
241421,Pest Infestation - Residential,42.2865,-71.1268
241451,Rodent Activity,42.3594,-71.0587
241874,Rodent Activity,42.3661,-71.0534
242133,Rodent Activity,42.3594,-71.0587
242360,Rodent Activity,42.3594,-71.0587
242526,Rodent Activity,42.3594,-71.0587
242530,Pest Infestation - Residential,42.3484,-71.0703
242628,Rodent Activity,42.316,-71.1026
242815,Pest Infestation - Residential,42.2646,-71.1579
242876,Rodent Activity,42.3594,-71.0587
242877,Rodent Activity,42.3594,-71.0587
242945,Rodent Activity,42.35,-71.0682
243008,Rodent Activity,42.3145,-71.0989
243033,Rodent Activity,42.3145,-71.0989
243039,Rodent Activity,42.3493,-71.0679
243041,Rodent Activity,42.3492,-71.0681
243073,Rodent Activity,42.3495,-71.0675
243088,Rodent Activity,42.3491,-71.0688
243173,Pest Infestation - Residential,42.3332,-71.0372
243281,Rodent Activity,42.3495,-71.0675
243284,Rodent Activity,42.3132,-71.0579
243336,Rodent Activity,42.2936,-71.059
243412,Rodent Activity,42.319,-71.0648
243549,Rodent Activity,42.3496,-71.0679
243689,Pest Infestation - Residential,42.3109,-71.056
243693,Pest Infestation - Residential,42.3109,-71.056
243744,Rodent Activity,42.3651,-71.0565
243846,Rodent Activity,42.3166,-71.0538
243892,Rodent Activity,42.3594,-71.0587
244152,Pest Infestation - Residential,42.315,-71.0932
244179,Rodent Activity,42.3631,-71.0518
244369,Rodent Activity,42.3651,-71.0568
244414,Rodent Activity,42.3319,-71.1117
244510,Rodent Activity,42.2894,-71.0735
244523,Pest Infestation - Residential,42.2894,-71.0735
244643,Rodent Activity,42.315,-71.095
244700,Bed Bugs,42.2597,-71.1174
244757,Rodent Activity,42.3484,-71.0697
244765,Rodent Activity,42.3485,-71.0696
244766,Rodent Activity,42.3485,-71.0696
244872,Rodent Activity,42.3671,-71.0381
244969,Rodent Activity,42.3791,-71.0662
244975,Pest Infestation - Residential,42.3637,-71.0568
245055,Rodent Activity,42.274,-71.124
245248,Rodent Activity,42.2938,-71.0502
245256,Pest Infestation - Residential,42.3602,-71.1449
245270,Rodent Activity,42.3594,-71.0511
245280,Rodent Activity,42.3669,-71.0537
245310,Pest Infestation - Residential,42.379,-71.0597
245328,Rodent Activity,42.2386,-71.1355
245400,Pest Infestation - Residential,42.2928,-71.0758
245401,Pest Infestation - Residential,42.2928,-71.0758
245494,Rodent Activity,42.2897,-71.0655
245556,Rodent Activity,42.2911,-71.072
245835,Rodent Activity,42.3148,-71.0772
245889,Rodent Activity,42.3469,-71.103
245942,Rodent Activity,42.3147,-71.0977
246027,Bed Bugs,42.2961,-71.0607
246188,Rodent Activity,42.3412,-71.0729
246245,Pest Infestation - Residential,42.3369,-71.044
246294,Rodent Activity,42.3462,-71.1586
246350,Rodent Activity,42.3355,-71.0738
246356,Pest Infestation - Residential,42.3355,-71.0738
246363,Rodent Activity,42.3355,-71.0738
246373,Rodent Activity,42.3485,-71.0967
246455,Rodent Activity,42.3079,-71.1144
246568,Bed Bugs,42.2597,-71.1174
246579,Rodent Activity,42.3228,-71.1086
246620,Bed Bugs,42.3026,-71.1139
246624,Bed Bugs,42.2597,-71.1174
246659,Rodent Activity,42.3594,-71.0587
246903,Rodent Activity,42.3655,-71.0573
247276,Rodent Activity,42.3217,-71.0922
247430,Rodent Activity,42.3594,-71.0587
247739,Rodent Activity,42.3669,-71.0537
247754,Rodent Activity,42.2838,-71.0726
247970,Rodent Activity,42.2716,-71.0738
248093,Rodent Activity,42.3323,-71.1119
248124,Pest Infestation - Residential,42.2537,-71.1216
248400,Pest Infestation - Residential,42.3132,-71.0653
249294,Rodent Activity,42.3167,-71.0632
249446,Pest Infestation - Residential,42.2861,-71.1557
250351,Rodent Activity,42.3656,-71.0551
250364,Rodent Activity,42.3658,-71.0532
250441,Bed Bugs,42.3521,-71.0603
250520,Bed Bugs,42.311,-71.0628
250529,Bed Bugs,42.3472,-71.0912
251057,Rodent Activity,42.3651,-71.0519
251285,Pest Infestation - Residential,42.2752,-71.124
251456,Rodent Activity,42.3562,-71.0631
